t,p,v,a
0.25600000000000017,0.5216220600162212,1.0000000000000002,0.0
0.2570000000000002,0.5249553933495545,1.0000000000000002,0.0
0.2580000000000002,0.5282887266828878,1.0000000000000002,0.0
0.2590000000000002,0.5316220600162213,1.0000000000000002,0.0
0.2600000000000002,0.5349553933495546,1.0000000000000002,0.0
0.2610000000000002,0.5382887266828879,1.0000000000000002,0.0
0.2620000000000002,0.5416220600162213,1.0000000000000002,0.0
0.2630000000000002,0.5449553933495546,1.0000000000000002,0.0
0.2640000000000002,0.5482887266828879,1.0000000000000002,0.0
0.2650000000000002,0.5516220600162213,1.0000000000000002,0.0
0.2660000000000002,0.5549553933495546,1.0000000000000002,0.0
0.2670000000000002,0.5582887266828879,1.0000000000000002,0.0
0.2680000000000002,0.5616220600162213,1.0000000000000002,0.0
0.2690000000000002,0.5649553933495546,1.0000000000000002,0.0
0.2700000000000002,0.5682887266828879,1.0000000000000002,0.0
0.2710000000000002,0.5716220600162213,1.0000000000000002,0.0
0.2720000000000002,0.5749553933495546,1.0000000000000002,0.0
0.2730000000000002,0.5782887266828879,1.0000000000000002,0.0
0.2740000000000002,0.5816220600162213,1.0000000000000002,0.0
0.2750000000000002,0.5849553933495546,1.0000000000000002,0.0
0.2760000000000002,0.5882887266828879,1.0000000000000002,0.0
0.2770000000000002,0.5916220600162213,1.0000000000000002,0.0
0.2780000000000002,0.5949553933495546,1.0000000000000002,0.0
0.2790000000000002,0.5982887266828879,1.0000000000000002,0.0
0.2800000000000002,0.6016220600162213,1.0000000000000002,0.0
0.2810000000000002,0.6049553933495546,1.0000000000000002,0.0
0.2820000000000002,0.6082887266828879,1.0000000000000002,0.0
0.2830000000000002,0.6116220600162213,1.0000000000000002,0.0
0.2840000000000002,0.6149553933495546,1.0000000000000002,0.0
0.2850000000000002,0.6182887266828879,1.0000000000000002,0.0
0.2860000000000002,0.6216220600162213,1.0000000000000002,0.0
0.2870000000000002,0.6249553933495546,1.0000000000000002,0.0
0.2880000000000002,0.6282887266828879,1.0000000000000002,0.0
0.2890000000000002,0.6316220600162213,1.0000000000000002,0.0
0.2900000000000002,0.6349553933495546,1.0000000000000002,0.0
0.2910000000000002,0.6382887266828879,1.0000000000000002,0.0
0.2920000000000002,0.6416220600162214,1.0000000000000002,0.0
0.2930000000000002,0.6449553933495548,1.0000000000000002,0.0
0.2940000000000002,0.6482887266828881,1.0000000000000002,0.0
0.2950000000000002,0.6516220600162214,1.0000000000000002,0.0
0.2960000000000002,0.6549553933495548,1.0000000000000002,0.0
0.2970000000000002,0.6582887266828881,1.0000000000000002,0.0
0.2980000000000002,0.6616220600162214,1.0000000000000002,0.0
0.2990000000000002,0.6649553933495548,1.0000000000000002,0.0
0.3000000000000002,0.6682887266828882,1.0000000000000002,-3.3800123194143657e-15
0.3010000000000002,0.6716219965902956,0.9999429166666669,-0.015222222222225615
0.3020000000000002,0.6749548859421475,0.9997716666666668,-0.03044444444444785
0.3030000000000002,0.6782870141828883,0.9994862500000001,-0.04566666666667009
0.3040000000000002,0.6816180007569622,0.9990866666666668,-0.06088888888889232
0.3050000000000002,0.6849474651088141,0.9985729166666668,-0.07611111111111456
0.3060000000000002,0.6882750266828882,0.9979450000000001,-0.0913333333333368
0.3070000000000002,0.691600304923629,0.9972029166666667,-0.10655555555555904
0.3080000000000002,0.6949229192754808,0.9963466666666667,-0.12177777777778127
0.3090000000000002,0.6982424891828882,0.99537625,-0.1370000000000035
0.3100000000000002,0.7015586340902956,0.9942916666666666,-0.15222222222222573
0.3110000000000002,0.7048709734421476,0.9930929166666665,-0.16744444444444798
0.3120000000000002,0.7081791266828882,0.9917799999999999,-0.1826666666666702
0.3130000000000002,0.7114827132569622,0.9903529166666666,-0.19788888888889247
0.3140000000000002,0.7147813526088141,0.9888116666666665,-0.2131111111111147
0.3150000000000002,0.7180746641828882,0.9871562499999998,-0.22833333333333694
0.3160000000000002,0.721362267423629,0.9853866666666664,-0.24355555555555916
0.3170000000000002,0.7246437817754808,0.9835029166666664,-0.2587777777777814
0.3180000000000002,0.7279188266828883,0.9815049999999997,-0.27400000000000363
0.31900000000000023,0.7311870215902957,0.9793929166666664,-0.2892222222222259
0.32000000000000023,0.7344479859421476,0.9771666666666663,-0.3044444444444481
0.32100000000000023,0.7377013391828883,0.9748262499999997,-0.3196666666666703
0.32200000000000023,0.7409467007569623,0.9723716666666663,-0.33488888888889257
0.32300000000000023,0.7441836901088141,0.9698029166666663,-0.3501111111111148
0.32400000000000023,0.7474119266828883,0.9671199999999995,-0.365333333333337
0.32500000000000023,0.750631029923629,0.9643229166666661,-0.38055555555555926
0.32600000000000023,0.7538406192754808,0.9614116666666661,-0.3957777777777815
0.32700000000000023,0.7570403141828883,0.9583862499999994,-0.41100000000000375
0.32800000000000024,0.7602297340902957,0.9552466666666661,-0.426222222222226
0.32900000000000024,0.7634084984421475,0.9519929166666661,-0.44144444444444825
0.33000000000000024,0.7665762266828883,0.9486249999999994,-0.4566666666666705
0.33100000000000024,0.7697325382569624,0.945142916666666,-0.47188888888889274
0.33200000000000024,0.7728770526088141,0.941546666666666,-0.48711111111111494
0.33300000000000024,0.7760093891828883,0.9378362499999993,-0.5023333333333372
0.33400000000000024,0.7791291674236289,0.9340116666666659,-0.5175555555555594
0.33500000000000024,0.7822360067754808,0.9300729166666659,-0.5327777777777817
0.33600000000000024,0.7853295266828882,0.9260199999999992,-0.5480000000000038
0.33700000000000024,0.7884093465902957,0.9218529166666658,-0.5632222222222262
0.33800000000000024,0.7914750859421475,0.9175716666666658,-0.5784444444444484
0.33900000000000025,0.7945263641828882,0.913176249999999,-0.5936666666666707
0.34000000000000025,0.7975628007569623,0.9086666666666657,-0.6088888888888929
0.34100000000000025,0.8005840151088142,0.9040429166666657,-0.6241111111111152
0.34200000000000025,0.8035896266828882,0.8993049999999989,-0.6393333333333373
0.34300000000000025,0.8065792549236289,0.8944529166666656,-0.6545555555555596
0.34400000000000025,0.8095525192754809,0.8894866666666655,-0.6697777777777818
0.34500000000000025,0.8125090391828882,0.8844062499999988,-0.685000000000004
0.34600000000000025,0.8154484340902957,0.8792116666666655,-0.7002222222222263
0.34700000000000025,0.8183703234421474,0.8739029166666654,-0.7154444444444485
0.34800000000000025,0.8212743266828882,0.8684799999999988,-0.7306666666666708
0.34900000000000025,0.8241600632569623,0.8629429166666653,-0.7458888888888929
0.35000000000000026,0.8270271526088141,0.8572916666666653,-0.7611111111111152
0.35100000000000026,0.8298752141828882,0.8515262499999987,-0.7763333333333374
0.35200000000000026,0.832703867423629,0.8456466666666653,-0.7915555555555597
0.35300000000000026,0.8355127317754809,0.8396529166666653,-0.8067777777777819
0.35400000000000026,0.8383014266828883,0.8335449999999985,-0.8220000000000042
0.35500000000000026,0.8410695715902957,0.8273229166666651,-0.8372222222222264
0.35600000000000026,0.8438167859421475,0.8209866666666652,-0.8524444444444487
0.35700000000000026,0.8465426891828883,0.8145362499999984,-0.8676666666666708
0.35800000000000026,0.8492469007569624,0.8079716666666651,-0.882888888888893
0.35900000000000026,0.8519290401088142,0.801292916666665,-0.8981111111111153
0.36000000000000026,0.8545887266828882,0.7944999999999983,-0.9133333333333375
0.36100000000000027,0.8572255799236289,0.787592916666665,-0.9285555555555598
0.36200000000000027,0.8598392192754808,0.7805716666666649,-0.943777777777782
0.36300000000000027,0.8624292641828883,0.7734362499999983,-0.9590000000000043
0.36400000000000027,0.8649953340902957,0.7661866666666648,-0.9742222222222264
0.36500000000000027,0.8675370484421474,0.7588229166666648,-0.9894444444444487
0.36600000000000027,0.8700540285103697,0.7513503649635015,-1.0000000000000002
0.36700000000000027,0.8725460297269146,0.7438503649635015,-1.0000000000000002
0.36800000000000027,0.8750130309434597,0.7363503649635015,-1.0000000000000002
0.36900000000000027,0.8774550321600046,0.7288503649635015,-1.0000000000000002
0.3700000000000003,0.8798720333765497,0.7213503649635015,-1.0000000000000002
0.3710000000000003,0.8822640345930948,0.7138503649635015,-1.0000000000000002
0.3720000000000003,0.8846310358096398,0.7063503649635015,-1.0000000000000002
0.3730000000000003,0.8869730370261847,0.6988503649635015,-1.0000000000000002
0.3740000000000003,0.8892900382427298,0.6913503649635014,-1.0000000000000002
0.3750000000000003,0.8915820394592748,0.6838503649635015,-1.0000000000000002
0.3760000000000003,0.8938490406758198,0.6763503649635014,-1.0000000000000002
0.3770000000000003,0.8960910418923648,0.6688503649635015,-1.0000000000000002
0.3780000000000003,0.8983080431089099,0.6613503649635014,-1.0000000000000002
0.3790000000000003,0.9005000443254548,0.6538503649635015,-1.0000000000000002
0.3800000000000003,0.9026670455419998,0.6463503649635014,-1.0000000000000002
0.3810000000000003,0.9048090467585448,0.6388503649635014,-1.0000000000000002
0.3820000000000003,0.9069260479750898,0.6313503649635014,-1.0000000000000002
0.3830000000000003,0.9090180491916349,0.6238503649635014,-1.0000000000000002
0.3840000000000003,0.9110850504081799,0.6163503649635014,-1.0000000000000002
0.3850000000000003,0.9131270516247247,0.6088503649635013,-1.0000000000000002
0.3860000000000003,0.9151440528412699,0.6013503649635014,-1.0000000000000002
0.3870000000000003,0.9171360540578148,0.5938503649635014,-1.0000000000000002
0.3880000000000003,0.91910305527436,0.5863503649635013,-1.0000000000000002
0.3890000000000003,0.921045056490905,0.5788503649635013,-1.0000000000000002
0.3900000000000003,0.9229620577074499,0.5713503649635013,-1.0000000000000002
0.3910000000000003,0.924854058923995,0.5638503649635014,-1.0000000000000002
0.3920000000000003,0.92672106014054,0.5563503649635013,-1.0000000000000002
0.3930000000000003,0.9285630613570849,0.5488503649635013,-1.0000000000000002
0.3940000000000003,0.9303800625736299,0.5413503649635013,-1.0000000000000002
0.3950000000000003,0.9321720637901748,0.5338503649635014,-1.0000000000000002
0.3960000000000003,0.93393906500672,0.5263503649635013,-1.0000000000000002
0.3970000000000003,0.935681066223265,0.5188503649635012,-1.0000000000000002
0.3980000000000003,0.9373980674398099,0.5113503649635013,-1.0000000000000002
0.3990000000000003,0.9390900686563549,0.5038503649635013,-1.0000000000000002
